Animal,Age,Temperature,Symptom 1,Symptom 2,Symptom 3,Disease
buffalo,1,102.1,shortness of breath,chest discomfort,chills,anthrax
buffalo,6,101.6,loss of appetite,sores on mouth,difficulty walking,foot and mouth
buffalo,13,104.9,fatigue,shortness of breath,sweats,anthrax
buffalo,10,102.0,depression,painless lumps,loss of appetite,pneumonia
buffalo,8,104.7,depression,loss of appetite,painless lumps,lumpy virus
buffalo,8,104.3,loss of appetite,painless lumps,depression,lumpy virus
buffalo,13,100.3,difficulty walking,blisters on hooves,loss of appetite,foot and mouth
buffalo,5,100.5,loss of appetite,blisters on mouth,lameness,foot and mouth
buffalo,15,104.6,loss of appetite,sores on hooves,difficulty walking,foot and mouth
buffalo,13,102.4,sores on hooves,loss of appetite,lameness,foot and mouth
buffalo,14,102.0,blisters on mouth,loss of appetite,difficulty walking,foot and mouth
buffalo,2,101.2,lameness,loss of appetite,sores on gums,foot and mouth
buffalo,3,103.0,crackling sound,depression,swelling in limb,blackleg
buffalo,10,105.0,lameness,swelling in limb,loss of appetite,blackleg
buffalo,1,103.5,painless lumps,depression,loss of appetite,pneumonia
buffalo,7,101.0,loss of appetite,crackling sound,lameness,blackleg
buffalo,14,101.5,lameness,sores on gums,loss of appetite,foot and mouth
buffalo,1,102.9,sweats,chills,fatigue,anthrax
buffalo,7,103.3,depression,loss of appetite,painless lumps,pneumonia
buffalo,5,104.6,chills,shortness of breath,chest discomfort,anthrax
buffalo,4,102.5,crackling sound,swelling in limb,difficulty walking,blackleg
buffalo,7,103.0,chest discomfort,sweats,swelling in abdomen,anthrax
buffalo,12,104.4,swelling in muscle,depression,crackling sound,blackleg
buffalo,11,100.0,depression,crackling sound,difficulty walking,blackleg
buffalo,7,104.0,painless lumps,depression,loss of appetite,lumpy virus
buffalo,8,102.2,lameness,blisters on gums,loss of appetite,foot and mouth
buffalo,11,101.8,depression,loss of appetite,painless lumps,pneumonia
buffalo,13,102.2,loss of appetite,painless lumps,depression,lumpy virus
buffalo,6,102.2,painless lumps,loss of appetite,depression,pneumonia
buffalo,5,100.8,blisters on gums,lameness,loss of appetite,foot and mouth
buffalo,3,102.7,painless lumps,loss of appetite,depression,lumpy virus
buffalo,8,102.4,chest discomfort,fatigue,shortness of breath,anthrax
buffalo,12,101.0,chest discomfort,fatigue,shortness of breath,anthrax
buffalo,9,101.7,swelling in abdomen,shortness of breath,sweats,anthrax
buffalo,9,102.3,blisters on gums,lameness,loss of appetite,foot and mouth
buffalo,3,100.4,crackling sound,loss of appetite,depression,blackleg
buffalo,9,102.1,lameness,depression,crackling sound,blackleg
buffalo,15,102.4,loss of appetite,depression,painless lumps,pneumonia
buffalo,15,102.8,painless lumps,depression,loss of appetite,pneumonia
buffalo,12,104.0,lameness,loss of appetite,blisters on mouth,foot and mouth
buffalo,6,103.2,depression,painless lumps,loss of appetite,lumpy virus
buffalo,6,101.5,chills,chest discomfort,fatigue,anthrax
buffalo,7,101.6,chills,shortness of breath,sweats,anthrax
buffalo,8,101.7,lameness,loss of appetite,blisters on tongue,foot and mouth
buffalo,12,101.2,sores on mouth,loss of appetite,difficulty walking,foot and mouth
buffalo,5,104.2,loss of appetite,painless lumps,depression,pneumonia
buffalo,3,102.0,lameness,sores on tongue,loss of appetite,foot and mouth
buffalo,13,102.3,painless lumps,loss of appetite,depression,pneumonia
buffalo,6,100.6,loss of appetite,crackling sound,depression,blackleg
buffalo,8,102.7,painless lumps,loss of appetite,depression,pneumonia
buffalo,1,100.4,sweats,fatigue,chest discomfort,anthrax
buffalo,9,102.2,blisters on mouth,loss of appetite,lameness,foot and mouth
buffalo,6,101.0,lameness,depression,swelling in limb,blackleg
buffalo,15,100.2,depression,painless lumps,loss of appetite,lumpy virus
buffalo,12,104.0,sweats,swelling in extremities,shortness of breath,anthrax
buffalo,8,103.3,chest discomfort,swelling in neck,shortness of breath,anthrax
buffalo,3,104.5,painless lumps,loss of appetite,depression,lumpy virus
buffalo,12,102.2,blisters on gums,lameness,loss of appetite,foot and mouth
buffalo,6,103.9,sweats,fatigue,shortness of breath,anthrax
buffalo,4,100.7,loss of appetite,difficulty walking,blisters on tongue,foot and mouth
buffalo,4,100.3,shortness of breath,chest discomfort,sweats,anthrax
buffalo,9,101.2,loss of appetite,painless lumps,depression,pneumonia
buffalo,7,103.6,painless lumps,depression,loss of appetite,pneumonia
buffalo,13,102.1,loss of appetite,depression,painless lumps,lumpy virus
buffalo,14,102.5,blisters on mouth,lameness,loss of appetite,foot and mouth
buffalo,5,103.9,crackling sound,depression,swelling in limb,blackleg
buffalo,9,101.0,loss of appetite,depression,painless lumps,pneumonia
buffalo,13,101.6,loss of appetite,depression,painless lumps,pneumonia
buffalo,6,103.1,loss of appetite,swelling in limb,depression,blackleg
buffalo,7,104.2,chills,shortness of breath,sweats,anthrax
buffalo,15,101.1,loss of appetite,depression,painless lumps,lumpy virus
buffalo,11,101.9,blisters on gums,lameness,loss of appetite,foot and mouth
buffalo,7,101.3,crackling sound,lameness,depression,blackleg
buffalo,10,101.8,sores on mouth,lameness,loss of appetite,foot and mouth
buffalo,1,104.3,painless lumps,loss of appetite,depression,lumpy virus
buffalo,10,104.5,loss of appetite,painless lumps,depression,pneumonia
buffalo,7,103.5,sores on tongue,loss of appetite,lameness,foot and mouth
buffalo,1,104.6,painless lumps,loss of appetite,depression,pneumonia
buffalo,6,102.9,blisters on gums,loss of appetite,difficulty walking,foot and mouth
buffalo,12,104.6,swelling in extremities,shortness of breath,fatigue,anthrax
buffalo,7,100.0,loss of appetite,difficulty walking,sores on hooves,foot and mouth
buffalo,3,101.6,difficulty walking,loss of appetite,sores on hooves,foot and mouth
buffalo,14,103.8,lameness,loss of appetite,sores on mouth,foot and mouth
buffalo,15,102.8,depression,loss of appetite,painless lumps,pneumonia
buffalo,11,100.5,loss of appetite,blisters on hooves,lameness,foot and mouth
buffalo,11,101.3,sores on mouth,loss of appetite,lameness,foot and mouth
buffalo,10,104.8,depression,loss of appetite,painless lumps,pneumonia
buffalo,5,104.4,loss of appetite,sores on tongue,lameness,foot and mouth
buffalo,13,104.9,swelling in limb,difficulty walking,depression,blackleg
buffalo,5,100.3,painless lumps,loss of appetite,depression,pneumonia
buffalo,10,102.1,swelling in neck,fatigue,chest discomfort,anthrax
buffalo,8,101.4,blisters on mouth,lameness,loss of appetite,foot and mouth
buffalo,12,104.6,loss of appetite,crackling sound,swelling in muscle,blackleg
buffalo,8,102.9,sweats,chest discomfort,chills,anthrax
buffalo,10,103.3,crackling sound,swelling in limb,difficulty walking,blackleg
buffalo,4,101.4,lameness,blisters on tongue,loss of appetite,foot and mouth
buffalo,11,104.0,loss of appetite,difficulty walking,blisters on mouth,foot and mouth
buffalo,14,102.6,shortness of breath,sweats,chest discomfort,anthrax
buffalo,6,104.8,loss of appetite,painless lumps,depression,lumpy virus
buffalo,6,103.1,sweats,chills,swelling in abdomen,anthrax
buffalo,1,101.3,loss of appetite,difficulty walking,blisters on gums,foot and mouth
buffalo,6,102.3,painless lumps,loss of appetite,depression,lumpy virus
buffalo,14,101.1,difficulty walking,depression,crackling sound,blackleg
buffalo,9,104.2,loss of appetite,depression,painless lumps,lumpy virus
buffalo,12,102.0,painless lumps,loss of appetite,depression,lumpy virus
buffalo,9,100.2,difficulty walking,loss of appetite,crackling sound,blackleg
buffalo,4,100.7,crackling sound,loss of appetite,lameness,blackleg
buffalo,14,102.7,crackling sound,depression,difficulty walking,blackleg
buffalo,15,102.6,chills,chest discomfort,swelling in extremities,anthrax
buffalo,14,101.3,painless lumps,depression,loss of appetite,lumpy virus
buffalo,1,103.2,swelling in limb,depression,loss of appetite,blackleg
buffalo,10,103.6,chills,fatigue,swelling in abdomen,anthrax
buffalo,10,103.0,swelling in limb,loss of appetite,depression,blackleg
buffalo,13,103.9,loss of appetite,crackling sound,difficulty walking,blackleg
buffalo,7,102.0,difficulty walking,loss of appetite,sores on gums,foot and mouth
buffalo,8,101.3,swelling in neck,chills,shortness of breath,anthrax
buffalo,5,103.8,loss of appetite,painless lumps,depression,lumpy virus
buffalo,13,100.5,difficulty walking,loss of appetite,sores on hooves,foot and mouth
buffalo,4,104.7,lameness,loss of appetite,sores on tongue,foot and mouth
buffalo,1,101.3,depression,crackling sound,loss of appetite,blackleg
buffalo,9,103.1,shortness of breath,sweats,chills,anthrax
buffalo,4,100.3,difficulty walking,loss of appetite,blisters on hooves,foot and mouth
buffalo,13,105.0,chest discomfort,fatigue,chills,anthrax
buffalo,3,100.5,chills,fatigue,chest discomfort,anthrax
buffalo,2,101.8,loss of appetite,depression,painless lumps,pneumonia
buffalo,7,103.0,lameness,swelling in limb,depression,blackleg
buffalo,1,103.3,painless lumps,loss of appetite,depression,lumpy virus
buffalo,7,101.9,crackling sound,swelling in limb,difficulty walking,blackleg
buffalo,2,100.1,difficulty walking,blisters on tongue,loss of appetite,foot and mouth
buffalo,7,103.8,loss of appetite,painless lumps,depression,lumpy virus
buffalo,9,101.3,depression,crackling sound,lameness,blackleg
buffalo,8,103.6,depression,loss of appetite,painless lumps,pneumonia
buffalo,13,101.5,loss of appetite,depression,painless lumps,lumpy virus
buffalo,7,102.5,lameness,sores on gums,loss of appetite,foot and mouth
buffalo,3,100.6,sweats,chills,swelling in abdomen,anthrax
buffalo,5,100.1,depression,loss of appetite,painless lumps,pneumonia
buffalo,12,101.8,painless lumps,depression,loss of appetite,pneumonia
buffalo,5,103.0,crackling sound,swelling in muscle,loss of appetite,blackleg
buffalo,3,102.5,swelling in abdomen,chills,shortness of breath,anthrax
buffalo,3,102.3,depression,loss of appetite,painless lumps,pneumonia
buffalo,11,104.3,difficulty walking,swelling in limb,loss of appetite,blackleg
buffalo,13,102.6,chills,chest discomfort,shortness of breath,anthrax
buffalo,7,103.0,painless lumps,depression,loss of appetite,lumpy virus
buffalo,5,102.9,painless lumps,loss of appetite,depression,pneumonia
buffalo,11,100.1,depression,painless lumps,loss of appetite,lumpy virus
buffalo,9,101.8,lameness,crackling sound,swelling in limb,blackleg
buffalo,1,100.5,loss of appetite,crackling sound,swelling in muscle,blackleg
buffalo,10,102.6,loss of appetite,blisters on tongue,lameness,foot and mouth
buffalo,14,104.1,sweats,fatigue,swelling in abdomen,anthrax
buffalo,14,100.7,swelling in limb,loss of appetite,difficulty walking,blackleg
buffalo,6,102.3,fatigue,swelling in neck,chest discomfort,anthrax
buffalo,13,100.1,chills,chest discomfort,swelling in neck,anthrax
buffalo,15,101.7,crackling sound,swelling in limb,depression,blackleg
buffalo,12,100.2,fatigue,sweats,chills,anthrax
buffalo,15,103.1,lameness,loss of appetite,sores on hooves,foot and mouth
buffalo,9,101.7,fatigue,chest discomfort,sweats,anthrax
buffalo,13,103.7,loss of appetite,painless lumps,depression,pneumonia
buffalo,8,100.8,fatigue,sweats,shortness of breath,anthrax
buffalo,8,102.1,fatigue,sweats,chills,anthrax
buffalo,12,102.1,painless lumps,depression,loss of appetite,pneumonia
buffalo,9,102.1,blisters on mouth,loss of appetite,difficulty walking,foot and mouth
buffalo,8,102.8,loss of appetite,blisters on tongue,lameness,foot and mouth
buffalo,15,104.3,chest discomfort,shortness of breath,fatigue,anthrax
buffalo,1,103.3,sores on gums,difficulty walking,loss of appetite,foot and mouth
buffalo,4,100.9,loss of appetite,lameness,blisters on tongue,foot and mouth
buffalo,11,101.3,loss of appetite,blisters on mouth,difficulty walking,foot and mouth
buffalo,2,101.1,lameness,loss of appetite,sores on gums,foot and mouth
buffalo,5,103.7,depression,crackling sound,swelling in muscle,blackleg
buffalo,1,100.9,sweats,swelling in abdomen,chills,anthrax
buffalo,1,103.2,chills,shortness of breath,sweats,anthrax
buffalo,12,101.3,depression,loss of appetite,painless lumps,pneumonia
buffalo,7,101.2,shortness of breath,chills,fatigue,anthrax
buffalo,12,101.7,depression,painless lumps,loss of appetite,pneumonia
buffalo,12,102.8,chest discomfort,swelling in extremities,chills,anthrax
buffalo,4,100.6,shortness of breath,sweats,fatigue,anthrax
buffalo,13,100.2,loss of appetite,swelling in limb,lameness,blackleg
buffalo,15,103.5,loss of appetite,difficulty walking,blisters on hooves,foot and mouth
buffalo,11,104.5,difficulty walking,loss of appetite,blisters on mouth,foot and mouth
buffalo,3,100.9,chest discomfort,fatigue,sweats,anthrax
buffalo,3,101.6,swelling in extremities,fatigue,shortness of breath,anthrax
buffalo,7,101.1,swelling in limb,loss of appetite,depression,blackleg
buffalo,12,105.0,swelling in abdomen,fatigue,chills,anthrax
buffalo,10,102.9,chills,chest discomfort,shortness of breath,anthrax
buffalo,1,101.4,depression,crackling sound,lameness,blackleg
buffalo,5,100.3,crackling sound,depression,loss of appetite,blackleg
buffalo,4,101.0,swelling in extremities,sweats,fatigue,anthrax
buffalo,14,100.4,depression,loss of appetite,difficulty walking,blackleg
buffalo,7,103.7,blisters on mouth,loss of appetite,lameness,foot and mouth
buffalo,8,100.1,loss of appetite,crackling sound,depression,blackleg
buffalo,7,100.8,chest discomfort,fatigue,shortness of breath,anthrax
buffalo,14,103.7,loss of appetite,sores on gums,difficulty walking,foot and mouth
buffalo,13,101.7,loss of appetite,depression,painless lumps,pneumonia
buffalo,3,100.4,painless lumps,depression,loss of appetite,pneumonia
buffalo,7,102.4,chest discomfort,chills,fatigue,anthrax
buffalo,2,102.7,shortness of breath,sweats,chills,anthrax
buffalo,12,102.0,depression,loss of appetite,painless lumps,pneumonia
buffalo,5,104.2,fatigue,swelling in extremities,sweats,anthrax
buffalo,10,101.8,sores on tongue,loss of appetite,lameness,foot and mouth
buffalo,3,100.3,shortness of breath,chills,chest discomfort,anthrax
buffalo,13,101.5,sores on mouth,lameness,loss of appetite,foot and mouth
buffalo,13,102.1,depression,loss of appetite,painless lumps,pneumonia
buffalo,5,100.8,depression,difficulty walking,loss of appetite,blackleg
buffalo,12,103.1,loss of appetite,lameness,blisters on tongue,foot and mouth
buffalo,4,102.1,difficulty walking,crackling sound,loss of appetite,blackleg
buffalo,8,101.0,loss of appetite,depression,painless lumps,lumpy virus
buffalo,1,102.5,difficulty walking,sores on mouth,loss of appetite,foot and mouth
buffalo,7,102.4,chills,shortness of breath,swelling in neck,anthrax
buffalo,11,104.0,depression,loss of appetite,painless lumps,pneumonia
buffalo,1,101.8,lameness,depression,loss of appetite,blackleg
buffalo,9,105.0,difficulty walking,blisters on tongue,loss of appetite,foot and mouth
buffalo,2,103.9,sweats,chills,fatigue,anthrax
buffalo,10,102.7,depression,swelling in limb,loss of appetite,blackleg
buffalo,1,102.6,difficulty walking,sores on tongue,loss of appetite,foot and mouth
buffalo,6,100.1,lameness,loss of appetite,blisters on hooves,foot and mouth
buffalo,15,101.4,painless lumps,depression,loss of appetite,pneumonia
buffalo,14,100.2,difficulty walking,loss of appetite,blisters on mouth,foot and mouth
buffalo,15,103.7,depression,loss of appetite,difficulty walking,blackleg
buffalo,9,100.1,loss of appetite,sores on hooves,difficulty walking,foot and mouth
