Animal,Age,Temperature,Symptom 1,Symptom 2,Symptom 3,Disease
goat,9,101.9,lameness,loss of appetite,sores on mouth,foot and mouth
goat,10,100.1,loss of appetite,blisters on tongue,lameness,foot and mouth
goat,6,103.6,loss of appetite,depression,painless lumps,pneumonia
goat,5,105.0,loss of appetite,depression,painless lumps,lumpy virus
goat,8,102.0,depression,loss of appetite,painless lumps,lumpy virus
goat,5,100.2,crackling sound,lameness,swelling in limb,blackleg
goat,2,104.8,shortness of breath,swelling in neck,chills,anthrax
goat,7,100.2,shortness of breath,swelling in abdomen,fatigue,anthrax
goat,9,104.4,shortness of breath,sweats,chills,anthrax
goat,7,101.7,chest discomfort,shortness of breath,chills,anthrax
goat,7,100.0,loss of appetite,painless lumps,depression,lumpy virus
goat,7,103.4,lameness,swelling in muscle,crackling sound,blackleg
goat,1,103.0,crackling sound,loss of appetite,difficulty walking,blackleg
goat,5,101.1,sores on tongue,loss of appetite,lameness,foot and mouth
goat,7,102.4,loss of appetite,difficulty walking,sores on gums,foot and mouth
goat,2,103.3,fatigue,swelling in neck,chills,anthrax
goat,6,104.3,depression,painless lumps,loss of appetite,pneumonia
goat,4,102.4,blisters on gums,difficulty walking,loss of appetite,foot and mouth
goat,7,100.5,chest discomfort,shortness of breath,sweats,anthrax
goat,2,100.9,loss of appetite,painless lumps,depression,lumpy virus
goat,5,100.2,chills,fatigue,chest discomfort,anthrax
goat,2,103.9,depression,loss of appetite,crackling sound,blackleg
goat,9,102.1,loss of appetite,depression,difficulty walking,blackleg
goat,4,102.5,loss of appetite,painless lumps,depression,pneumonia
goat,6,102.4,depression,loss of appetite,painless lumps,lumpy virus
goat,7,101.5,sores on mouth,lameness,loss of appetite,foot and mouth
goat,8,100.2,fatigue,chills,shortness of breath,anthrax
goat,10,102.6,sweats,chills,swelling in neck,anthrax
goat,7,102.4,loss of appetite,depression,painless lumps,pneumonia
goat,7,104.7,crackling sound,swelling in muscle,loss of appetite,blackleg
goat,9,100.7,chest discomfort,shortness of breath,swelling in extremities,anthrax
goat,2,100.9,loss of appetite,sores on gums,difficulty walking,foot and mouth
goat,2,102.3,chills,fatigue,sweats,anthrax
goat,5,104.8,loss of appetite,depression,painless lumps,pneumonia
goat,3,100.8,swelling in limb,lameness,crackling sound,blackleg
goat,5,102.5,depression,painless lumps,loss of appetite,lumpy virus
goat,10,101.5,chills,sweats,shortness of breath,anthrax
goat,5,101.6,lameness,depression,crackling sound,blackleg
goat,6,103.8,depression,swelling in muscle,crackling sound,blackleg
goat,7,100.9,loss of appetite,depression,swelling in muscle,blackleg
goat,7,105.0,depression,loss of appetite,painless lumps,lumpy virus
goat,9,102.0,blisters on tongue,lameness,loss of appetite,foot and mouth
goat,7,100.3,lameness,sores on tongue,loss of appetite,foot and mouth
goat,6,104.2,loss of appetite,depression,painless lumps,pneumonia
goat,9,102.9,depression,painless lumps,loss of appetite,lumpy virus
goat,2,102.0,lameness,blisters on tongue,loss of appetite,foot and mouth
goat,3,101.6,painless lumps,loss of appetite,depression,pneumonia
goat,5,102.9,sweats,swelling in extremities,fatigue,anthrax
goat,9,100.5,crackling sound,loss of appetite,lameness,blackleg
goat,6,101.4,lameness,loss of appetite,blisters on mouth,foot and mouth
goat,3,102.6,swelling in muscle,crackling sound,depression,blackleg
goat,7,100.6,crackling sound,loss of appetite,lameness,blackleg
goat,10,101.8,sores on tongue,difficulty walking,loss of appetite,foot and mouth
goat,6,104.6,depression,loss of appetite,painless lumps,pneumonia
goat,8,100.8,depression,painless lumps,loss of appetite,pneumonia
goat,3,103.3,loss of appetite,depression,painless lumps,pneumonia
goat,10,100.6,depression,loss of appetite,painless lumps,pneumonia
goat,4,100.6,difficulty walking,crackling sound,loss of appetite,blackleg
goat,6,101.9,loss of appetite,depression,painless lumps,lumpy virus
goat,6,100.8,depression,painless lumps,loss of appetite,pneumonia
goat,8,101.8,blisters on hooves,loss of appetite,lameness,foot and mouth
goat,10,103.5,chills,sweats,fatigue,anthrax
goat,5,104.9,painless lumps,loss of appetite,depression,pneumonia
goat,8,102.3,loss of appetite,difficulty walking,sores on mouth,foot and mouth
goat,8,102.1,painless lumps,loss of appetite,depression,pneumonia
goat,4,104.3,painless lumps,depression,loss of appetite,pneumonia
goat,10,104.7,chest discomfort,fatigue,swelling in neck,anthrax
goat,9,100.3,depression,loss of appetite,painless lumps,lumpy virus
goat,6,103.7,loss of appetite,painless lumps,depression,lumpy virus
goat,3,102.2,depression,loss of appetite,painless lumps,lumpy virus
goat,2,104.7,painless lumps,loss of appetite,depression,lumpy virus
goat,5,101.4,sweats,chest discomfort,chills,anthrax
goat,9,103.8,swelling in muscle,loss of appetite,difficulty walking,blackleg
goat,4,102.5,blisters on gums,loss of appetite,lameness,foot and mouth
goat,7,101.0,swelling in extremities,shortness of breath,chills,anthrax
goat,4,102.5,painless lumps,depression,loss of appetite,lumpy virus
goat,5,101.4,loss of appetite,lameness,crackling sound,blackleg
goat,7,100.0,fatigue,chest discomfort,swelling in abdomen,anthrax
goat,9,100.7,depression,difficulty walking,loss of appetite,blackleg
goat,6,101.3,difficulty walking,loss of appetite,swelling in muscle,blackleg
goat,7,102.8,lameness,loss of appetite,sores on gums,foot and mouth
goat,9,101.4,chest discomfort,shortness of breath,fatigue,anthrax
goat,10,100.7,difficulty walking,blisters on tongue,loss of appetite,foot and mouth
goat,10,100.6,lameness,blisters on gums,loss of appetite,foot and mouth
goat,1,103.4,chills,chest discomfort,swelling in neck,anthrax
goat,7,102.0,difficulty walking,sores on hooves,loss of appetite,foot and mouth
goat,2,100.3,fatigue,chills,sweats,anthrax
goat,9,102.1,loss of appetite,lameness,sores on mouth,foot and mouth
goat,8,100.2,fatigue,shortness of breath,swelling in neck,anthrax
goat,4,101.9,loss of appetite,crackling sound,swelling in muscle,blackleg
goat,9,101.3,chills,chest discomfort,swelling in neck,anthrax
goat,1,103.2,lameness,loss of appetite,swelling in limb,blackleg
goat,2,105.0,swelling in limb,loss of appetite,depression,blackleg
goat,10,100.7,sores on mouth,difficulty walking,loss of appetite,foot and mouth
goat,9,102.3,swelling in extremities,fatigue,sweats,anthrax
goat,4,102.7,loss of appetite,swelling in limb,depression,blackleg
goat,4,102.6,sores on gums,lameness,loss of appetite,foot and mouth
goat,1,104.0,loss of appetite,swelling in limb,crackling sound,blackleg
goat,2,102.5,loss of appetite,blisters on mouth,difficulty walking,foot and mouth
goat,9,103.6,loss of appetite,sores on mouth,difficulty walking,foot and mouth
goat,6,101.5,depression,swelling in limb,crackling sound,blackleg
goat,6,102.7,painless lumps,loss of appetite,depression,pneumonia
goat,8,104.6,loss of appetite,lameness,sores on gums,foot and mouth
goat,4,102.3,lameness,crackling sound,loss of appetite,blackleg
goat,5,104.5,loss of appetite,painless lumps,depression,pneumonia
goat,3,102.4,fatigue,chills,chest discomfort,anthrax
goat,7,101.0,swelling in extremities,fatigue,sweats,anthrax
goat,7,102.3,depression,swelling in muscle,lameness,blackleg
goat,9,102.3,sweats,chest discomfort,chills,anthrax
goat,5,100.6,depression,swelling in muscle,crackling sound,blackleg
goat,8,100.1,crackling sound,loss of appetite,depression,blackleg
goat,3,102.3,lameness,loss of appetite,blisters on hooves,foot and mouth
goat,8,100.9,painless lumps,depression,loss of appetite,pneumonia
goat,5,104.2,depression,loss of appetite,lameness,blackleg
goat,1,101.8,painless lumps,depression,loss of appetite,pneumonia
goat,2,100.9,loss of appetite,depression,painless lumps,pneumonia
goat,10,102.1,painless lumps,depression,loss of appetite,lumpy virus
goat,8,101.5,loss of appetite,painless lumps,depression,lumpy virus
goat,6,101.7,chills,sweats,fatigue,anthrax
goat,9,101.7,chest discomfort,shortness of breath,swelling in neck,anthrax
goat,7,100.1,loss of appetite,lameness,sores on tongue,foot and mouth
goat,2,103.8,painless lumps,depression,loss of appetite,lumpy virus
goat,2,101.3,difficulty walking,loss of appetite,sores on hooves,foot and mouth
goat,1,100.9,painless lumps,loss of appetite,depression,pneumonia
goat,4,102.2,blisters on tongue,lameness,loss of appetite,foot and mouth
goat,3,100.1,painless lumps,depression,loss of appetite,pneumonia
goat,8,104.4,loss of appetite,painless lumps,depression,lumpy virus
goat,5,104.3,crackling sound,swelling in muscle,depression,blackleg
goat,2,101.0,painless lumps,loss of appetite,depression,pneumonia
goat,5,101.2,loss of appetite,depression,difficulty walking,blackleg
goat,2,100.4,loss of appetite,depression,painless lumps,pneumonia
goat,9,104.0,painless lumps,depression,loss of appetite,pneumonia
goat,9,103.5,swelling in abdomen,chest discomfort,sweats,anthrax
goat,3,100.6,lameness,loss of appetite,crackling sound,blackleg
goat,4,103.9,chest discomfort,sweats,chills,anthrax
goat,4,103.8,shortness of breath,fatigue,chest discomfort,anthrax
goat,8,101.7,chest discomfort,sweats,fatigue,anthrax
goat,10,100.7,difficulty walking,swelling in limb,loss of appetite,blackleg
goat,10,101.9,depression,loss of appetite,painless lumps,lumpy virus
goat,7,101.8,lameness,swelling in limb,crackling sound,blackleg
goat,1,104.1,painless lumps,depression,loss of appetite,pneumonia
goat,5,101.5,loss of appetite,depression,painless lumps,lumpy virus
goat,10,101.9,difficulty walking,loss of appetite,sores on tongue,foot and mouth
goat,4,103.1,loss of appetite,painless lumps,depression,lumpy virus
goat,6,100.8,depression,loss of appetite,painless lumps,pneumonia
goat,2,104.7,depression,painless lumps,loss of appetite,lumpy virus
goat,4,101.4,depression,loss of appetite,painless lumps,lumpy virus
goat,8,100.1,painless lumps,depression,loss of appetite,lumpy virus
goat,9,101.2,difficulty walking,loss of appetite,blisters on hooves,foot and mouth
goat,5,101.3,fatigue,shortness of breath,chest discomfort,anthrax
goat,3,102.9,chills,sweats,shortness of breath,anthrax
goat,10,102.5,crackling sound,difficulty walking,depression,blackleg
goat,10,102.6,painless lumps,depression,loss of appetite,pneumonia
goat,3,104.3,depression,loss of appetite,painless lumps,pneumonia
goat,10,101.0,painless lumps,depression,loss of appetite,lumpy virus
goat,2,103.7,loss of appetite,blisters on hooves,difficulty walking,foot and mouth
goat,9,104.9,blisters on tongue,loss of appetite,difficulty walking,foot and mouth
goat,3,101.3,swelling in abdomen,chills,sweats,anthrax
goat,3,102.0,chest discomfort,chills,shortness of breath,anthrax
goat,3,101.8,painless lumps,loss of appetite,depression,pneumonia
goat,2,101.1,swelling in limb,lameness,loss of appetite,blackleg
goat,1,100.6,lameness,depression,swelling in muscle,blackleg
goat,9,101.7,depression,painless lumps,loss of appetite,pneumonia
goat,1,101.2,lameness,sores on hooves,loss of appetite,foot and mouth
goat,2,100.0,chills,swelling in neck,shortness of breath,anthrax
goat,10,101.4,sweats,chills,fatigue,anthrax
goat,5,103.8,loss of appetite,painless lumps,depression,lumpy virus
goat,5,100.7,fatigue,chills,sweats,anthrax
goat,8,100.9,depression,loss of appetite,painless lumps,pneumonia
goat,1,102.4,depression,loss of appetite,difficulty walking,blackleg
goat,1,101.8,sores on mouth,loss of appetite,difficulty walking,foot and mouth
goat,8,102.6,crackling sound,difficulty walking,loss of appetite,blackleg
goat,2,100.4,chest discomfort,fatigue,sweats,anthrax
goat,1,100.5,painless lumps,loss of appetite,depression,lumpy virus
goat,2,103.6,depression,loss of appetite,painless lumps,lumpy virus
goat,10,100.6,difficulty walking,loss of appetite,sores on mouth,foot and mouth
goat,8,104.1,loss of appetite,difficulty walking,blisters on hooves,foot and mouth
goat,2,102.9,chest discomfort,swelling in abdomen,fatigue,anthrax
goat,3,103.0,chest discomfort,swelling in neck,sweats,anthrax
goat,3,102.2,loss of appetite,depression,swelling in limb,blackleg
goat,6,100.5,blisters on gums,loss of appetite,lameness,foot and mouth
goat,7,104.4,crackling sound,swelling in limb,difficulty walking,blackleg
goat,9,104.3,difficulty walking,loss of appetite,sores on hooves,foot and mouth
goat,9,101.0,depression,painless lumps,loss of appetite,lumpy virus
goat,2,103.7,swelling in muscle,depression,crackling sound,blackleg
goat,1,102.7,blisters on mouth,loss of appetite,lameness,foot and mouth
goat,5,101.2,difficulty walking,crackling sound,depression,blackleg
goat,8,100.3,lameness,swelling in limb,crackling sound,blackleg
goat,7,101.5,shortness of breath,sweats,swelling in abdomen,anthrax
goat,7,103.5,lameness,sores on gums,loss of appetite,foot and mouth
goat,10,100.2,loss of appetite,lameness,swelling in muscle,blackleg
goat,9,104.6,painless lumps,loss of appetite,depression,lumpy virus
goat,1,101.1,swelling in neck,sweats,shortness of breath,anthrax
goat,9,104.7,difficulty walking,depression,swelling in limb,blackleg
goat,3,102.8,chest discomfort,swelling in neck,chills,anthrax
goat,5,100.2,lameness,loss of appetite,sores on tongue,foot and mouth
goat,10,104.3,painless lumps,loss of appetite,depression,lumpy virus
goat,9,101.0,loss of appetite,painless lumps,depression,pneumonia
goat,9,101.8,crackling sound,lameness,swelling in muscle,blackleg
goat,2,105.0,sores on tongue,loss of appetite,lameness,foot and mouth
goat,7,104.5,loss of appetite,painless lumps,depression,lumpy virus
goat,3,103.0,chest discomfort,swelling in abdomen,shortness of breath,anthrax
goat,5,100.4,difficulty walking,sores on hooves,loss of appetite,foot and mouth
goat,3,101.2,difficulty walking,loss of appetite,sores on mouth,foot and mouth
goat,4,103.3,lameness,loss of appetite,blisters on tongue,foot and mouth
goat,1,100.5,sweats,chest discomfort,swelling in extremities,anthrax
goat,5,104.3,depression,loss of appetite,painless lumps,pneumonia
goat,3,104.7,loss of appetite,difficulty walking,sores on mouth,foot and mouth
goat,6,103.2,blisters on mouth,loss of appetite,difficulty walking,foot and mouth
goat,5,102.4,depression,loss of appetite,painless lumps,pneumonia
goat,3,103.9,lameness,depression,crackling sound,blackleg
goat,4,101.5,swelling in muscle,difficulty walking,depression,blackleg
goat,2,102.2,sores on mouth,lameness,loss of appetite,foot and mouth
goat,8,100.1,shortness of breath,chest discomfort,swelling in extremities,anthrax
goat,6,101.7,depression,painless lumps,loss of appetite,pneumonia
goat,10,101.1,loss of appetite,depression,painless lumps,lumpy virus
goat,8,102.8,difficulty walking,loss of appetite,blisters on hooves,foot and mouth
goat,8,100.9,sweats,chest discomfort,swelling in abdomen,anthrax
goat,2,104.3,chills,chest discomfort,shortness of breath,anthrax
goat,4,100.6,crackling sound,depression,loss of appetite,blackleg
goat,4,103.4,painless lumps,depression,loss of appetite,pneumonia
goat,6,104.3,difficulty walking,loss of appetite,blisters on gums,foot and mouth
goat,1,100.4,painless lumps,depression,loss of appetite,lumpy virus
goat,1,102.9,sweats,chills,shortness of breath,anthrax
goat,10,102.5,chest discomfort,fatigue,shortness of breath,anthrax
